Round,Retry Index,Algorithm,Attention Mechanism,Learning Rate,Gamma,Model File,Training File,Test File,Self-eval,Tool Usage %,Lambda,Threshold Violations,T_wt,t_FR,Eval_Score
1,1,PPO,Nadaraya-Watson,0.001,0.99,PPO_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,95.329766,-41,0,845,809.0,0.933490935263158
1,1,PPO,Nadaraya-Watson,0.001,0.99,PPO_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,95.05450863095368,-150,0,850,564.0,0.8173778063126631
1,1,PPO,Temporal,0.001,0.99,PPO_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,95.0067,-178,0,874,792.0,0.7876650789473685
1,1,PPO,Temporal,0.001,0.99,PPO_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,95.54028648967567,-21,0,864,852.0,0.9555961692904835
1,1,PPO,Temporal,0.001,0.99,PPO_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,95.241374,-38,0,922,886.0,0.9362068699999999
1,1,PPO,Temporal,0.001,0.99,PPO_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,95.329766,-39,0,845,807.0,0.9355961984210526
1,1,PPO,Temporal,0.001,0.99,PPO_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,95.00985632538067,-149,0,850,563.0,0.8182071763637455
1,1,PPO,Self-Attention,0.001,0.99,PPO_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,97.125249,-214,0,874,828.0,0.7603630871052631
1,1,PPO,Self-Attention,0.001,0.99,PPO_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,51.23620356542088,901,37,864,,0.26144417572184125
1,1,PPO,Self-Attention,0.001,0.99,PPO_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,95.241374,-38,0,922,886.0,0.9362068699999999
1,1,PPO,Self-Attention,0.001,0.99,PPO_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,95.329766,-39,0,845,807.0,0.9355961984210526
1,1,PPO,Self-Attention,0.001,0.99,PPO_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,95.30845437755067,-156,0,850,570.0,0.8123317455719639
1,1,PPO,Multi-Head,0.001,0.99,PPO_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,95.209728,-185,0,874,799.0,0.7813117978947368
1,1,PPO,Multi-Head,0.001,0.99,PPO_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,95.84408165191734,-22,0,864,853.0,0.9560625135227445
1,1,PPO,Multi-Head,0.001,0.99,PPO_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,95.241374,-38,0,922,886.0,0.9362068699999999
